,V,J,Pe,Ct,Cp,PWR,Torque,Thrust,RPM
0,(mph),(Adv Ratio),-,-,-,(Hp),(In-Lbf),(Lbf),RPM
1,0.0,0.00,0.0000,0.0947,0.0358,0.001,0.066,0.085,1000
2,0.3,0.02,0.0627,0.0936,0.0361,0.001,0.067,0.084,1000
3,0.6,0.05,0.1228,0.0923,0.0363,0.001,0.067,0.083,1000
4,0.9,0.07,0.1800,0.0908,0.0366,0.001,0.068,0.081,1000
5,1.2,0.10,0.2345,0.0892,0.0368,0.001,0.068,0.080,1000
6,1.5,0.12,0.2861,0.0875,0.0369,0.001,0.068,0.078,1000
7,1.8,0.14,0.3349,0.0856,0.0371,0.001,0.068,0.077,1000
8,2.1,0.17,0.3807,0.0835,0.0371,0.001,0.069,0.075,1000
9,2.4,0.19,0.4234,0.0812,0.0371,0.001,0.068,0.073,1000
10,2.7,0.22,0.4631,0.0788,0.0370,0.001,0.068,0.071,1000
11,3.0,0.24,0.4996,0.0762,0.0369,0.001,0.068,0.068,1000
12,3.3,0.27,0.5330,0.0733,0.0366,0.001,0.068,0.066,1000
13,3.6,0.29,0.5632,0.0704,0.0362,0.001,0.067,0.063,1000
14,3.9,0.31,0.5903,0.0672,0.0358,0.001,0.066,0.060,1000
15,4.1,0.34,0.6142,0.0638,0.0351,0.001,0.065,0.057,1000
16,4.4,0.36,0.6349,0.0602,0.0344,0.001,0.063,0.054,1000
17,4.7,0.39,0.6527,0.0564,0.0334,0.001,0.062,0.051,1000
18,5.0,0.41,0.6675,0.0526,0.0324,0.001,0.060,0.047,1000
19,5.3,0.43,0.6801,0.0487,0.0311,0.001,0.058,0.044,1000
20,5.6,0.46,0.6904,0.0447,0.0297,0.001,0.055,0.040,1000
21,5.9,0.48,0.6984,0.0406,0.0281,0.001,0.052,0.036,1000
22,6.2,0.51,0.7036,0.0364,0.0262,0.001,0.048,0.033,1000
23,6.5,0.53,0.7056,0.0321,0.0242,0.001,0.045,0.029,1000
24,6.8,0.56,0.7047,0.0277,0.0218,0.001,0.040,0.025,1000
